date,invoice_no,product_ids,amount,customer_id
2025-06-28,8950,"1038179,134043",1103.0,31158
2025-06-30,8951,"656175,1019937,913991",3939.0,15428
2023-11-17,8952,"1078064,182219,508623,1086486",1175.0,78607
2024-12-18,8953,"1080166,214709,138891",3542.0,15416
2024-01-28,8954,"75382,319363,376322,867691",3016.7,55542
2023-12-01,8955,1053917,551.52,90187
2025-07-05,8956,1032310,450.0,71317
2025-02-26,8957,"310414,106937",10828.0,81424
2024-07-24,8958,"902149,58346,245584,628708",2045.0,61177
2024-05-16,8959,"508615,673582,933959",4165.0,91082
2024-06-02,8960,157746,200.0,86138
2024-10-05,8961,531823,1490.0,78243
2024-09-16,8962,"196419,743187,546789,933726,1036004",6167.0,42254
2024-04-25,8963,"206852,704832,783736",9193.0,8759
2024-04-21,8964,"683124,682156",2148.0,27491
2024-07-25,8965,"884283,320399,955062,472090,407714",3786.0,13506
2023-10-14,8966,"735732,320614,463700,48080,13999",5370.68,59495
2024-11-08,8967,"17965,218301,862146",4173.0,32864
2025-03-15,8968,"1031506,654498",1597.0,85583
2024-11-03,8969,"460898,807925,892086,545729",2966.0,22818
2025-04-27,8970,"954000,253113,895694,558714",2093.0,56688
2024-06-04,8971,"245409,393283,879096,444642,937380",4220.0,75474
2024-07-20,8972,1085030,1699.0,10639
2023-09-07,8973,"765217,149722",16901.0,25994
2024-05-25,8974,"789690,1081469,960279,924572",3560.0,52001
2025-04-12,8975,"240928,629975,469423",56889.0,69304
2025-06-24,8976,1027352,699.0,1236
2023-12-02,8977,"518929,522937,766112,1025988,328854",12585.15,12569
2024-09-20,8978,"756010,775282",17276.0,90016
2025-01-19,8979,"12208,693924",13598.0,89458
2023-09-20,8980,"317841,907792,1095323",6437.41,86531
2023-11-12,8981,"892898,212516,354311",2063.0,5077
2024-10-03,8982,"858046,148784,405001,329010,459048",6208.0,12705
2024-03-27,8983,"229339,171839,221901,11514,180599",38858.0,17024
2023-09-17,8984,"405095,171156,1057671,126320,676571",3837.0,50501
2023-09-29,8985,"769927,170091,723898,390362",6796.0,18008
2025-06-26,8986,"732509,939856,442784,31321",7209.0,83256
2023-08-14,8987,"987828,798056",5584.0,78947
2024-07-25,8988,"272324,952714,974957,586634",15042.0,91832
2024-04-09,8989,"579011,44082",3293.0,58985
2024-09-09,8990,496011,1496.0,44723
2024-03-09,8991,942841,499.0,34289
2024-09-08,8992,"242522,759537,555880,594901,192455",62657.0,82862
2024-03-04,8993,"166280,1060045,801838,638013,513116",4031.0,52630
2025-06-05,8994,"603230,11369,900554",6819.0,72421
2025-04-19,8995,"1037927,863992,45927,382665",2283.0,96462
2024-09-12,8996,"248848,680535,411920,23869",1794.0,89947
2025-03-02,8997,"114408,514178,782681,346300,812196",2306.0,68986
2024-07-27,8998,"291985,927623",1673.0,29100
2024-06-29,8999,324015,2499.0,46877
2025-07-17,9000,"797241,206619",31374.0,84092
2025-05-09,9001,"685361,297133,612422,563634,331704",4032.35,33005
2023-09-28,9002,"829424,918411",697.0,70931
2025-06-25,9003,"447709,577041,150582,447939",4355.78,47227
2025-02-04,9004,"218330,234389,340404",19091.0,86719
2025-06-05,9005,"693706,815763",960.0,22268
2023-12-18,9006,"373090,782240",4159.0,93768
2025-07-18,9007,"245926,576048",1368.0,18082
2025-04-30,9008,"438354,628109,468375",30102.0,22270
2024-12-12,9009,"1038170,533453,938228,87100",3058.25,57192
2024-03-29,9010,"443097,848621",1998.0,44058
2024-01-01,9011,"138778,414282,90702,196808,896757",2609.0,29762
2024-02-18,9012,"917765,631528,744072",2297.0,2205
2025-06-14,9013,"982643,783296",1878.0,89856
2024-07-04,9014,"535932,972515,237798",23733.0,59272
2024-01-24,9015,"1051437,548935",888.0,95130
2025-02-24,9016,"426250,151926,83419",1264.0,66172
2025-02-16,9017,"522566,1016802,1033452",2560.0,41777
2023-11-13,9018,162020,999.0,23196
2025-06-20,9019,"793769,706142,384952,962681,283110",5795.0,20549
2025-05-04,9020,"429679,1066591,377200,826230,167094",8824.06,29322
2024-10-28,9021,"83032,302247",698.0,33
2024-06-21,9022,"482365,910226,777893,688000,54059",3952.0,93880
2025-05-04,9023,"354129,174088,746961",18001.0,99353
2023-08-21,9024,"181599,685390,16544,671480,1039803",2504.0,6266
2025-07-03,9025,"703115,630967,500048,624483,810833",14306.12,28963
2023-11-28,9026,957459,1670.0,69071
2025-03-07,9027,"27353,606985,255528,240170,917828",101168.0,74124
2024-03-26,9028,"268844,509336,846129,107329,922544",4103.0,27580
2024-11-08,9029,"487200,808741",848.0,19107
2023-08-24,9030,"859710,782752,754475",28593.0,83466
2024-09-03,9031,"936304,363568,710251",3897.0,94275
2024-11-06,9032,"1047244,872929",14438.0,23909
2023-12-10,9033,"783341,86681,644126",1447.0,23743
2023-10-17,9034,"103036,1065433,522420,496740",8057.0,68323
2023-11-26,9035,635060,449.0,57100
2024-01-16,9036,"252872,35010",13288.0,7468
2024-06-20,9037,"760635,997300",22823.0,644
2024-08-08,9038,"799460,428252",19499.0,75618
2024-05-31,9039,299815,189.0,64127
2025-07-18,9040,"398764,323636",2378.0,16277
2025-03-13,9041,1062950,875.0,39009
2023-09-15,9042,"750214,52506",15634.0,11586
2024-10-04,9043,"984001,294865,44806",13001.0,74671
2023-08-09,9044,"107635,954311,374147,285315",12114.0,5768
2024-09-20,9045,"357132,392119,295360,415079",2328.0,3355
2025-04-15,9046,"704779,252479,256077,912976",2307.0,99614
2024-07-27,9047,"633500,569305,506344",2293.0,92310
2025-07-14,9048,"949269,645662,326821,177293",6922.17,7589
2023-08-30,9049,605835,399.0,34089
2025-04-17,9050,418904,279.0,75174
2023-10-29,9051,1004764,861.0,26824
2025-01-12,9052,"875418,614714,700475,666893,691764",2595.0,92760
2024-03-29,9053,"520169,429614",1320.0,33505
2024-08-14,9054,"939503,546537",742.0,56662
2024-02-21,9055,"436364,141168",2622.0,57301
2024-12-10,9056,1034506,475.0,67587
2024-03-20,9057,"610937,634927,10369,766294,442845",3092.0,98878
2024-07-02,9058,56393,879.0,74812
2025-07-15,9059,"33407,685024,680125",2373.0,79374
2024-07-25,9060,"71869,165587,629695,589143",5003.0,11432
2025-01-02,9061,"608060,983068,502402",20528.0,63169
2024-10-15,9062,"677271,995295,378312",22115.0,43274
2025-07-09,9063,"1003970,63235",2071.41,30364
2023-08-11,9064,"969410,806075,375672,824466,646768",5977.0,28984
2024-02-13,9065,"885504,607059,479873,208934",3316.77,5325
2024-03-21,9066,"1025833,595857,76669",17099.19,98745
2024-06-18,9067,"461317,587114,861497,237812,790488",36800.0,99666
2023-12-23,9068,"1035100,91963",828.0,90910
2024-11-24,9069,"120252,706690,1011426,997222,1049227",8730.0,45156
2024-06-02,9070,"1094137,139683",1138.0,97404
2023-11-25,9071,"377457,636861,681713",6787.0,61552
2023-12-18,9072,"782602,164643,836233,350560",3290.0,5389
2024-04-13,9073,"194480,919152,303878,923501,1046232",4380.0,37548
2025-01-26,9074,"108089,485007",1309.0,70823
2024-02-19,9075,"855077,227698,1026734,23899",33294.0,20327
2024-11-30,9076,"794225,81857,71556,579738,92643",4774.0,41660
2023-09-12,9077,"389738,831862,49970",6922.0,19550
2024-02-16,9078,"773840,914437",1878.0,8140
2025-01-21,9079,13938,29990.0,11753
2024-01-19,9080,901098,1299.0,85372
2025-03-31,9081,"541894,300466,1096399",6375.0,98417
2025-07-03,9082,"626822,620637,1056984",1793.0,35675
2024-05-12,9083,"302367,2722,394434",5473.0,54905
2025-05-10,9084,"103208,966597,960863,831627",8332.46,1394
2024-01-12,9085,918587,399.0,8774
2024-04-22,9086,"293356,1001401,625943",2669.0,75512
2024-07-05,9087,"436077,503260,365388,609683",37330.8,24001
2024-01-18,9088,"332952,198214,1087533,630248,1052137",14672.0,47036
2024-02-22,9089,"681680,1001341,92642,1024332,382039",6224.0,96555
2023-09-09,9090,"269863,741804,986240,606445",4879.0,74301
2024-03-20,9091,"639718,455656,492275,883754",8819.63,48950
2024-09-17,9092,"586828,834074,257131,839223,949123",3347.0,58837
2024-09-08,9093,"810332,356894,1082067",3206.21,21518
2024-08-23,9094,"1022410,147680",24232.61,11660
2024-08-23,9095,"1069200,457115,541751,311307,156147",4336.0,77804
2023-08-05,9096,"507309,650833",2466.0,15338
2025-01-29,9097,312068,1338.0,74917
2024-06-24,9098,"383781,140687,944632,505548",4696.0,10402
2024-12-01,9099,982622,856.0,25188
2025-07-11,9100,"607791,886106,565143,284920",1426.0,28131
2024-10-17,9101,"347472,64673,271058,619613,207350",34004.0,72266
2024-03-26,9102,"88164,977065,937093",2352.62,88136
2023-09-22,9103,"97749,865443",569.0,74945
2024-09-07,9104,"684803,249266,1043954,654146,538402",18486.5,32348
2025-01-01,9105,"951977,491467,361109,459400,1042725",5454.58,75809
2024-12-07,9106,"613538,65116,157564,874167,296170",25131.86,63725
2024-06-07,9107,341162,198.0,65758
2025-04-06,9108,"319178,422115,990062,772740,264185",7822.0,4567
2024-05-07,9109,"53806,825883,236902,821632",70573.09,9812
2024-08-10,9110,"458144,329184,1088672",2448.0,8573
2023-10-06,9111,712188,16645.0,4162
2024-10-06,9112,"719012,610622,29880",5075.0,76509
2024-08-24,9113,"230942,649595,867448",13032.0,92367
2025-04-29,9114,830047,1049.0,56119
2025-05-06,9115,"790392,1013668,127453,704364,419209",9153.0,19840
2024-11-23,9116,"469469,846460,1040629,569113,712834",3510.0,27966
2025-06-01,9117,"796516,885021,496651",6210.0,26245
2025-04-23,9118,378305,544.0,21626
2025-07-18,9119,"836365,205988,634774,290544",8265.37,80121
2024-08-07,9120,"43676,783758",4049.0,50406
2025-01-03,9121,"813647,113087,209563,980763",3454.0,52196
2025-04-28,9122,"204227,381178",1729.0,74924
2024-07-20,9123,"244418,242485,1075604,451597,704754",12692.0,33538
2025-07-18,9124,"573838,702981",1097.0,25381
2025-07-21,9125,"1045280,737458",3523.0,55466
2024-07-13,9126,"1075719,39050,1078375,290992,866322",3390.0,90810
2024-02-09,9127,"790343,198400,416836",1523.99,83235
2025-04-24,9128,"7841,988537,297590,146792",12898.0,55038
2024-12-03,9129,"287169,89923",1068.0,99575
2025-07-15,9130,"457646,794610,962080,31492,462329",6289.0,32028
2025-08-04,9131,516528,399.0,93783
2024-02-03,9132,985580,499.0,93720
2023-11-17,9133,"99848,971574",2289.32,25690
2024-04-24,9134,"1029741,848333,305046",1398.0,92539
2023-11-29,9135,172306,229.0,68673
2024-12-10,9136,"26914,582145",794.0,68272
2023-08-08,9137,"705738,270839,442681,233469",8577.0,85267
2024-05-15,9138,"211751,128656,390824,573146",13821.0,62330
2025-01-06,9139,"767317,672231,279987,203392",8792.0,43432
2024-04-19,9140,452123,755.0,73597
2025-04-13,9141,"1067364,78440,196447",1424.0,92015
2024-07-19,9142,845462,799.0,72800
2025-06-25,9143,"192557,413099,381359,974717,1055402",2594.0,95822
2023-12-20,9144,"647788,33502,680654,642063",8685.99,56425
2023-08-23,9145,"179311,86360,488264,847405",4081.0,68824
2023-08-18,9146,"953772,690710,587921",3086.0,58234
2025-05-14,9147,"299048,461435,838524,1036749,690144",7196.0,50118
2024-02-27,9148,"599551,105064,568051,1075945,727346",7291.0,87427
2024-09-27,9149,"1015129,930321,136979,180478",1967.0,82529
2025-07-17,9150,"17535,922248,238095,142140,575448",23745.0,67412
2024-10-13,9151,"469010,138139",17682.0,11696
2025-05-30,9152,"43475,909169,63996,320704,926036",7953.0,46237
2025-04-11,9153,"409906,199458,1031582,726052,117305",5696.0,95239
2024-08-01,9154,"248814,159705,723844,937177,714727",3181.08,14596
2025-03-17,9155,"886303,912134,745930,1093836,762214",24616.0,23299
2025-03-18,9156,"1062129,875173,514750,153771,866367",2530.0,38678
2024-03-06,9157,"776805,555303,663952",3795.0,57727
2023-08-28,9158,"327243,238641",16256.0,28701
2024-10-01,9159,1063878,2499.0,7074
2023-09-05,9160,"1096273,349455,1102565",3262.0,91300
2024-08-08,9161,"67113,937470,898126,774600",5402.0,94821
2024-07-02,9162,"210291,412378",3248.0,75149
2025-03-04,9163,126717,5299.0,39583
2024-09-02,9164,"947447,158839,55040",15467.0,47184
2025-04-15,9165,"786077,485480,767120,392891,843197",12130.0,62662
2023-11-12,9166,"232256,220385,604210,996273",25221.0,94076
2024-04-19,9167,"362386,934705",590.0,33687
2025-07-05,9168,"834294,116371,730073",3297.0,6851
2023-11-26,9169,416307,1049.0,85761
2024-12-08,9170,"972722,235043,268852,785158",35783.0,48060
2025-05-01,9171,"564595,431224,460038",2212.84,12516
2023-10-30,9172,"763738,573621,521358,502233,958679",69406.83,30473
2024-08-23,9173,"1116,545941,861313",19841.59,31804
2024-11-02,9174,"319259,138214,598314",1665.0,11776
2023-08-22,9175,"854576,323172,1021310,854207",6820.0,52761
2024-07-18,9176,"38937,143619,462135",2024.0,52714
2025-03-22,9177,"385504,491906,524932,632986",8352.75,31018
2023-11-11,9178,"596271,158034,692649,136039,704415",4766.0,80539
2024-09-28,9179,"981134,376507,810301,15336,264669",2701.0,77927
2023-09-06,9180,"1003433,154091,548482",14347.0,57862
2024-04-28,9181,"167764,7263,221008,74431,608849",40777.0,49686
2025-04-19,9182,"423640,869934",1159.0,23292
2023-12-10,9183,"288422,780312",688.0,31323
2025-05-06,9184,"775965,254169,968483,673680",4691.0,88196
2025-04-25,9185,"311645,799156,355845",3417.0,20273
2024-05-05,9186,"12695,751779,680663",44734.0,98319
2024-08-22,9187,"886815,13532",1923.0,92081
2024-04-07,9188,"36058,470892,397186,322276",12671.0,89952
2023-09-20,9189,"913078,909531,41070,920420,718104",2602.0,72234
2024-09-01,9190,"644487,882856,251888",6146.0,52834
2025-07-19,9191,"838455,1086412,1051892",3608.0,85537
2025-04-22,9192,"562227,422564,899775,392360,573344",9891.69,87896
2025-01-23,9193,"271610,693137,1090221,14535",1992.0,33532
2024-11-27,9194,"536483,23227,431779,243409",4835.63,48767
2024-08-11,9195,"849449,379542",1615.0,8360
2024-01-24,9196,"783096,122997,922785",6347.0,81411
2023-08-27,9197,"539662,425267,545199,707037,796145",10211.1,52350
2024-05-20,9198,204956,1449.0,33971
2024-08-01,9199,"624031,399845",2399.0,27838
2025-01-22,9200,"477719,1077760",1811.0,77895
2024-01-22,9201,485553,1045.0,87348
2023-12-25,9202,"473095,414588,216385,483601,662682",12192.0,33443
2024-11-26,9203,"580201,726453,636987,1090979",8647.0,83070
2023-12-07,9204,"540475,200388,941652",2108.0,1976
2024-01-26,9205,"511040,580942,739320",1417.0,94183
2024-06-03,9206,"871007,373056,1042659",1914.68,42141
2024-01-19,9207,709102,409.0,55111
2024-03-27,9208,"161143,93844,973136",3327.0,18179
2025-07-29,9209,"35994,440486,199437,899402,1012731",9545.0,95824
2025-02-01,9210,602174,1319.0,65466
2025-05-22,9211,"812315,650696,330624",5818.0,97841
2024-04-25,9212,"557325,656372,888485,181780",1946.0,64160
2025-06-23,9213,"902898,374949,955218",998.0,44361
2024-08-18,9214,"921737,424505,341083,76949,341448",3792.0,11099
2025-07-10,9215,"919444,331671,766392,176087,477702",3821.0,11531
2024-04-02,9216,821401,379.0,94730
2023-12-27,9217,"229105,281056,572584,520094,244373",46573.0,10269
2024-01-05,9218,"655366,760082,833514,989986",7544.7,26167
2023-10-07,9219,"837848,590710",594.0,96429
2024-11-07,9220,"790826,838887,434226,948991",2095.0,70366
2023-12-16,9221,"1057777,523014",1648.0,96679
2023-10-06,9222,"710812,552944,229000,20885",45774.0,93459
2025-03-08,9223,"739392,949314",875.0,63242
2024-01-20,9224,"851933,872688,958501,584627",4981.0,43125
2025-01-14,9225,150389,334.0,20652
2025-06-18,9226,"1018021,875081,905154,267083,507207",24480.04,6286
2024-02-11,9227,"611439,92350",4498.0,44797
2024-09-25,9228,"130628,307791,888879,154469,965017",13639.0,3105
2025-02-14,9229,"138820,875116,1066859,715154,810280",8256.0,1500
2025-03-16,9230,834646,272.0,74122
2025-08-03,9231,86462,350.0,29597
2025-03-24,9232,155468,499.0,66348
2024-07-24,9233,"896130,1043502,50619,297969",6458.38,29642
2024-11-19,9234,"587623,495836,150419,1010054",48613.41,86826
2023-11-15,9235,"563460,827815,183844,140076",1830.0,12077
2024-09-24,9236,"456042,883540,841767,661736,1042116",2290.0,70147
2025-01-26,9237,"615894,730178,53307",3085.0,43473
2025-04-18,9238,"772988,279069,455983,1078233",12233.39,99776
2025-03-12,9239,414455,499.0,27135
2024-12-13,9240,"17156,277440",1028.0,58209
2024-10-19,9241,"869869,868796,178400,290691,851385",5164.0,96254
2024-10-10,9242,333872,999.0,15737
2024-04-23,9243,"922228,113484,933307",1194.0,20550
2025-02-21,9244,"425858,326789,752211",18053.09,84281
2025-05-20,9245,"420829,150831,1058664,1103114,13921",2594.0,93954
2024-07-27,9246,"567152,890886,441025,112885,717964",5215.0,19627
2024-09-03,9247,"288977,457466,896049,617167,182624",2714.0,82999
2024-12-22,9248,"121947,865367",1479.0,73598
2024-04-25,9249,"179734,237529",22375.0,22968
2025-05-13,9250,157451,429.0,66924
2023-08-09,9251,"1053531,35330,592080,877368",7433.0,11621
2025-01-24,9252,"897946,498185,98666",4397.0,44873
2025-03-15,9253,"19881,924494,808260,855138",13192.0,63187
2024-04-22,9254,20369,197.0,84084
2023-11-10,9255,"945242,800143,119340,154614,647494",51579.0,54591
2024-09-07,9256,"876846,208664,812482,107918,135769",6710.0,64014
2024-10-23,9257,"890792,446368,859890",3398.0,78575
2024-07-31,9258,"1098472,121195,596775",4417.0,40281
2023-10-18,9259,"593828,540028,242283,1025967,676959",32485.34,29409
2023-12-09,9260,30571,11570.0,91067
2023-10-27,9261,"423529,600815,919173",18926.0,83427
2025-02-01,9262,"854592,542433,960747,829376,544312",15828.0,51221
2024-10-10,9263,"141165,306850,79966,84892",1886.94,51559
2024-12-22,9264,"522537,87021,576785,211912",3778.0,16607
2024-09-30,9265,"863711,572996,790108",5399.0,46383
2024-10-01,9266,"334423,986353,715427,748116",29369.0,71498
2023-12-22,9267,690459,773.93,70506
2025-08-03,9268,"257933,616660,395944,1053828,208536",3772.44,27705
2024-03-17,9269,46028,899.0,12669
2024-07-16,9270,"622192,843550",4346.0,51095
2023-08-05,9271,992081,449.0,19753
2024-11-18,9272,96131,2499.0,12528
2024-12-12,9273,"198953,702153,793976",2367.0,42355
2024-08-20,9274,"730041,830511,1032283,742470,1096876",11996.0,90794
2024-04-27,9275,354869,424.0,58894
2024-06-13,9276,"405704,915355,98435,734827,187447",5343.0,74224
2024-02-12,9277,"48898,668656,756099",20382.0,50798
2024-06-13,9278,"261498,442587,824655",6179.0,62127
2025-05-31,9279,"378466,373309,201385,779779,387810",3125.0,20388
2025-03-10,9280,"650019,966497,290123,130703",5530.0,68249
2025-01-25,9281,483371,672.7,32075
2025-02-11,9282,"428220,325710,180097",3257.0,70636
2024-12-16,9283,"957146,556015,608506,298831,14430",13511.0,89383
2024-09-20,9284,"374496,73129",1112.0,81925
2024-12-28,9285,"916037,233986,48451,420233",42894.0,26229
2023-12-23,9286,"567186,104938,695570",1907.0,97918
2025-03-27,9287,1086471,334.0,39943
2024-09-15,9288,"80573,532793,799181,334758,675291",3638.0,36773
2024-12-17,9289,"608202,292769,325110,564459",2196.03,76627
2025-03-09,9290,"353256,898818,955438",7810.0,12144
2025-03-21,9291,"286016,506053,155666,389966",5511.0,8679
2024-12-09,9292,"806950,760165,692059,1039268",57206.0,95054
2024-07-07,9293,794208,276.0,3960
2024-06-16,9294,"206079,263984",1898.0,37420
2023-11-03,9295,603968,199.0,11678
2025-06-19,9296,"39143,529966",4035.0,78875
2024-02-18,9297,"880986,872144,624481,963113,585289",8706.0,68010
2024-11-08,9298,"296770,374113,1053795,802579",6321.0,29933
2025-03-21,9299,897526,1299.0,50304
